team,odds,week
+337,-438,13
+204,-252,13
+158,-189,13
-196,164,13
-136,114,13
-264,213,13
-453,345,13
-149,125,13
+201,-246,13
+171,-206,13
-147,123,13
-295,236,13
+307,-393,13
