team,odds,week
+288,-362,12
+431,-594,12
-296,235,12
-485,366,12
-122,102,12
-109,-110,12
-170,144,12
+117,-138,12
-116,-104,12
+157,-187,12
+114,-135,12
-113,-107,12
-460,355,12
+158,-186,12
-205,170,12
+152,-181,12
