team,odds,week
+172,-207,16
-139,118,16
-706,493,16
-130,110,16
-166,139,16
+133,-157,16
-136,115,16
-235,189,16
+120,-143,16
-108,-112,16
+103,-123,16
+181,-222,16
+231,-287,16
+371,-497,16
+423,-584,16
+193,-240,16
