team,odds,week
+263,-336,17
+218,-268,17
+418,-575,17
-856,575,17
+491,-696,17
+133,-158,17
+243,-304,17
-261,213,17
+162,-195,17
+134,-163,17
+156,-188,17
+134,-160,17
+151,-182,17
+261,-335,17
+200,-247,17
+111,-131,17
